bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,address,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode,전기사용금액,가스사용금액,난방사용금액,전기사용량,가스사용량,난방사용량,냉수사용량,온수사용량,냉수사용금액,온수사용금액,집계날짜,cleaned_address,lat,lon
1165010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 서초대로1길 34,384.0,현대건설,서울특별시 서초구 방배동 2001- 방배2차현대홈타운,2.0,현대건설,A13785201,6,025953634,50209.29,69.0,112.0,47.0,156.0,방배2차현대홈타운,62786.47,025953633,20, ,20010827.0,11.0,384.0,20.0,40474.24,6566.0,33526830,0,0,113522,0,0,8039,0,9409250,0,202401,서울특별시 서초구 방배동 2001-,37.4906398184158,126.983719049162
1165010100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서초구 서초대로1길 30,644.0,현대건설,서울특별시 서초구 방배동 1344- 방배1차현대,2.0,방배2-1지구 재건축 조합,A13785203,8,025993869,53760.11,158.0,0.0,262.0,224.0,방배1차현대,96043.0,025374932,20,방배1차현대아파트.apti.co.kr,19991109.0,15.0,644.0,20.0,53760.11,6567.0,39854600,0,0,170507,0,0,12529,0,13720270,0,202401,서울특별시 서초구 방배동 1344-,37.4892328804823,126.983614309346
1165010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 방배선행길 2,303.0,방배제2구역주택재개발조합,서울특별시 서초구 방배동 2626- 방배래미안,3.0,삼성물산,A13785301,9,025886992,32487.49,78.0,0.0,73.0,152.0,방배래미안,47659.0,025886991,10, ,20031001.0,16.0,303.0,10.0,26244.34,6760.0,22345906,0,0,90969,0,0,5371,0,6407100,0,202401,서울특별시 서초구 방배동 2626-,37.472366336806,126.984855302054
1165010100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서초구 방배선행길 1,468.0,우성건설,서울특별시 서초구 방배동 2525- 방배우성,1.0,우성건설,A13785302,9,025977131,55656.198,168.0,0.0,0.0,300.0,방배우성,56262.18,025870912,12, ,19910506.0,16.0,468.0,12.0,44492.28,6760.0,30696226,0,0,139707,0,0,0,0,0,0,202401,서울특별시 서초구 방배동 2525-,37.4741083994871,126.982598121483
1165010800,아파트,혼합식,지역난방,자치관리,분양,서울특별시 서초구 서초대로 385,615.0,진흥,서울특별시 서초구 서초동 1315- 서초진흥,0.0,진흥기업,A13785604,7,0234829377,80578.5135,495.0,120.0,0.0,0.0,서초진흥,84451.21,0234812504,15, ,19790822.0,13.0,615.0,15.0,74760.9,6617.0,41392074,0,172693200,178408,0,0,10375,3728,15814500,16776000,202401,서울특별시 서초구 서초동 1315-,37.4978709014595,127.022070169919
1165010800,아파트,계단식,지역난방,위탁관리,분양,서울특별시 서초구 서운로 200,990.0,롯데건설,서울특별시 서초구 서초동 1312-3 롯데캐슬클래식,2.0,롯데건설,A13785607,15,025337564,98785.4,430.0,0.0,0.0,560.0,롯데캐슬클래식,175496.48,025993425,27, ,20060607.0,22.0,990.0,27.0,98785.4,6610.0,96527350,0,152914450,484661,0,1361,18398,7961,21692830,54903300,202401,서울특별시 서초구 서초동 1312-3,37.5011960350017,127.023621745089
1165010800,아파트,복도식,지역난방,자치관리,분양,서울특별시 서초구 서초대로74길 30,408.0,우성건설,서울특별시 서초구 서초동 1326-17 서초우성5차아파트,2.0,우성건설,A13785705,2,025816476,42988.422,60.0,0.0,188.0,160.0,서초우성5차아파트,51886.5,025811622,23, ,19980528.0,10.0,408.0,23.0,32302.12,6622.0,27897121,0,60557310,160726,0,87788,2803,2803,3223450,16846030,202401,서울특별시 서초구 서초동 1326-17,37.4950903167306,127.026804103993
1165010800,아파트,계단식,지역난방,위탁관리,분양,서울특별시 서초구 효령로68길 81,184.0,서초우성4차재건축조합,서울특별시 서초구 서초동 1444-7 서초자이,2.0,GS건설,A13786601,4,025861159,30247.24,81.0,86.0,0.0,17.0,서초자이,49153.0,025861156,18, ,20060418.0,6.0,184.0,18.0,24307.21,6721.0,20205030,0,1421120,62397,2066,23101,3441,1181,4275200,38800580,202401,서울특별시 서초구 서초동 1444-7,37.4851864115381,127.020673109863
1165010800,주상복합,계단식,지역난방,위탁관리,분양,서울특별시 서초구 서초중앙로2길 10,329.0,(주) 나우타 건설,서울특별시 서초구 서초동 1445-14 서초더샵,4.0,포스코 건설,A13786606,3,025235509,46593.01,30.0,195.0,104.0,0.0,서초더샵,58681.1,025230877,32, ,20060119.0,10.0,329.0,32.0,36102.47,6725.0,57204489,379460,73780084,143409,2930,47480,3911,2693,10584240,11940691,202401,서울특별시 서초구 서초동 1445-14,37.4829692310586,127.018362150298
1165010800,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서초구 남부순환로323길 38-15,194.0,주식회사 한신공영,서울특별시 서초구 서초동 1454-29 서초한신플러스타운,2.0,주식회사 한신공영,A13786704,2,025222046,24896.71,105.0,0.0,0.0,89.0,서초한신플러스타운,34040.48,025222045,15, ,20011214.0,7.0,194.0,15.0,19223.98,6717.0,13948737,0,0,0,0,0,3535,0,3739210,0,202401,서울특별시 서초구 서초동 1454-29,37.4827273836678,127.014606684245
1165010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 남부순환로 2343-10,77.0,(주)디케이건설,서울특별시 서초구 서초동 1467-37 서초3차e편한세상,2.0,대림산업,A13786803,2,025216120,14112.02,17.0,60.0,0.0,0.0,서초3차e편한세상,21245.71,025216109,15,cafe.daum.net/seocho3cha,20051223.0,3.0,77.0,15.0,11721.57,6713.0,12052728,0,0,34092,0,0,1604,0,1795000,0,202401,서울특별시 서초구 서초동 1467-37,37.4784806722252,127.007800267381
1165010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 명달로6길 31,154.0,대림,서울특별시 서초구 서초동 1487-63 서초1차e편한세상,2.0,대림,A13786901,2,025841488,24436.3658,154.0,0.0,0.0,0.0,서초1차e편한세상,37211.79,025831487,15,서초1차e-편한세상.apti.co.kr,20040824.0,7.0,154.0,15.0,20101.62,6708.0,18817594,0,0,61083,0,0,2885,0,3750920,0,202401,서울특별시 서초구 서초동 1487-63,37.4813751470729,127.006604037927
1165010800,아파트,계단식,개별난방,위탁관리,분양,서울특별시 서초구 효령로49길 57,159.0,서초연합 재건축 주택조합,서울특별시 서초구 서초동 1529- 서초2차e편한세상,2.0,대림산업,A13787102,3,025841506,16995.2758,116.0,0.0,0.0,43.0,서초2차e편한세상,30500.465,025841546,15, ,20050224.0,0.0,159.0,15.0,16997.336,6670.0,2893630,0,0,16086,0,0,0,0,0,0,202401,서울특별시 서초구 서초동 1529-,37.4863595198303,127.009369806569
1165010800,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 서초구 서초대로40길 72,264.0,삼성중공업,서울특별시 서초구 서초동 1509-1 서초한빛삼성,1.0,삼성중공업,A13787105,2,0220550115,30876.49,180.0,0.0,84.0,0.0,서초한빛삼성,37907.0,025829998,18, ,19991126.0,7.0,264.0,18.0,23639.68,6657.0,19018450,0,0,83451,0,0,4286,0,4674780,0,202401,서울특별시 서초구 서초동 1509-1,37.4881890139975,127.008194201279
1165010800,아파트,혼합식,지역난방,위탁관리,분양,서울특별시 서초구 효령로72길 14,413.0,현대산업개발주식회사,"서울특별시 서초구 서초동 1346- 서초현대1,2차",0.0,현대산업개발주식회사,A13788002,5,025975856,33458.275,0.0,0.0,0.0,413.0,"서초현대1,2차",43404.839,025866369,15,서초현대.apti.co.kr,19891218.0,14.0,413.0,15.0,33458.275,6726.0,26975428,0,73065920,114482,0,0,6670,1942,8674570,7573800,202401,서울특별시 서초구 서초동 1346-,37.4871645500907,127.025420231714
1165010800,아파트,계단식,지역난방,위탁관리,분양,서울특별시 서초구 사임당로17길 116,299.0,삼성물산,서울특별시 서초구 서초동 1641-1 서초삼성래미안,2.0,삼성물산,A13788003,3,0220551468,40968.7,128.0,32.0,0.0,139.0,서초삼성래미안,57725.97,025844670,16, ,20010521.0,11.0,299.0,16.0,32190.03,6635.0,25234580,0,46882410,85678,0,26713,5441,2035,6599990,14422080,202401,서울특별시 서초구 서초동 1641-1,37.493587674838,127.020169844811
1165010800,아파트,혼합식,지역난방,위탁관리,분양,서울특별시 서초구 고무래로 94,160.0,서초은하아파트재건축조합,서울특별시 서초구 서초동 1684- 서초현대4차,3.0,현대산업개발,A13788201,3,0234817430,20033.71,17.0,53.0,20.0,70.0,서초현대4차,31325.56,025323538,18, ,20001127.0,4.0,160.0,18.0,16081.08,6602.0,15010020,0,34399630,48898,0,9605,2909,1222,3849040,0,202401,서울특별시 서초구 서초동 1684-,37.5002038451468,127.018590174775
1165010800,아파트,계단식,지역난방,자치관리,분양,서울특별시 서초구 서초중앙로24길 43,590.0,한전직장조합 외 13개 조합,서울특별시 서초구 서초동 1687- 유원서초아파트,1.0,유원건설,A13788203,4,025920824,70214.897,0.0,0.0,0.0,590.0,유원서초아파트,71334.71,025958595,18, ,19931125.0,18.0,590.0,18.0,50051.0,6603.0,43405359,0,101385260,161673,0,64743,3770,3770,5148470,15818740,202401,서울특별시 서초구 서초동 1687-,37.4959475181655,127.018985138118
