전기사용금액,가스사용금액,난방사용금액,전기사용량,가스사용량,난방사용량,냉수사용량,온수사용량,kaptCode,냉수사용금액,온수사용금액,집계날짜
79941247,0,100194690,261218,0,942,15254,5739,A13509010,17051190,56242200,202401
92178774,0,126516520,327658,0,66234,21875,9271,A13509012,22331270,60261500,202401
0,0,0,0,0,0,0,0,A13509013,0,0,202401
10740060,0,0,47205,0,0,2867,0,A13510001,3221360,0,202401
14297912,0,0,42253,0,0,4926,0,A13510002,5801030,0,202401
57172240,0,134874220,216576,0,30475,7491,3908,A13510005,10760030,29700800,202401
22868720,0,0,70092,0,0,2170,0,A13510009,3484830,0,202401
4576140,0,0,31694,0,0,2025,0,A10027877,2459300,0,202401
26071018,1529440,51423290,87629,1110,28438,5138,1964,A13510102,7023200,13139160,202401
11359450,0,27990760,46911,0,20513,1837,1062,A13510201,3197530,5310000,202401
14723100,0,0,84469,0,0,3992,0,A13510203,4820160,0,202401
29602400,0,90193520,107460,0,0,0,1989,A13511001,356480,8592480,202401
161138219,0,565589770,576174,0,4995,0,13650,A13511004,2616170,54600000,202401
23660970,750490,0,117380,0,0,6089,0,A13519002,7151330,0,202401
23833676,762370,0,109036,0,0,6373,0,A13519003,7068400,0,202401
23881030,-32390,0,101568,2843,0,4954,0,A13519004,4500520,0,202401
68059274,0,99565495,278235,0,711,18678,6863,A13519006,20093570,32022515,202401
55141100,0,112371110,234910,0,646,14468,5656,A13519007,15676390,-260000,202401
64190434,0,1216220,325082,0,10045,18105,0,A13520001,19774290,0,202401
75137871,0,181207180,281786,0,0,0,4198,A13310004,4827700,0,202401
12799280,0,0,48564,0,0,5880,0,A13311101,6499300,0,202401
15448424,0,0,59654,0,0,3522,0,A13312101,3617500,0,202401
47365920,0,0,199889,0,0,10297,0,A13312302,11467610,0,202401
46702495,0,0,208591,0,0,13031,0,A13312303,14991570,0,202401
32370260,0,0,102801,0,0,6239,0,A13370801,5843900,0,202401
22677215,0,0,83854,0,0,10218,0,A13372101,23216440,0,202401
44818680,684430,0,210428,0,0,0,0,A13372102,886080,0,202401
9877946,0,0,44809,0,0,0,0,A13373302,0,0,202401
58246140,0,138990450,169725,0,0,8705,2686,A13375901,11632330,0,202401
70433670,0,181045262,288661,0,120506,11640,5948,A13375902,20529900,32297640,202401
6416510,0,0,52661,0,0,0,0,A13375904,109060,0,202401
10395640,0,0,60696,0,0,3767,0,A13375905,3487350,0,202401
25453580,0,0,98437,0,0,5061,0,A13375906,6013100,0,202401
13688160,0,0,71513,0,0,5037,0,A13375908,5393910,0,202401
23273214,0,186660,103348,0,0,0,0,A13376405,0,0,202401
35494590,96023130,0,135809,0,0,8055,3104,A13376702,9261890,0,202401
76082812,0,0,332068,0,0,18535,0,A13376906,22162570,0,202401
5858688,0,0,35695,0,0,2207,0,A13377301,1598120,0,202401
137901301,0,0,598667,0,0,35968,0,A13377703,42993566,0,202401
28347160,0,0,0,0,0,11787,0,A13377902,13244150,0,202401
21046125,0,0,131746,0,0,8467,0,A13377903,7154190,0,202401
61658854,0,0,200601,0,0,8688,0,A13378001,6722600,0,202401
16485220,0,0,95534,0,0,5874,0,A13378101,5809690,0,202401
53893140,0,0,191270,0,0,10189,0,A13378102,11168000,0,202401
4011860,0,0,25621,0,0,1421,0,A13378103,1201960,0,202401
78197697,0,0,162292,0,0,4714,0,A13379401,8130120,0,202401
122835220,357920,0,478851,0,0,24905,0,A13380104,28329280,0,202401
37938127,0,0,179236,0,0,0,0,A13380301,0,0,202401
12808360,0,0,71766,0,0,4034,0,A13380303,4221010,0,202401
67661761,982970,0,324934,0,0,0,0,A13380703,3039340,0,202401
15688070,0,0,64759,0,0,0,0,A13380901,0,0,202401
10728650,3330,0,44693,0,0,2829,0,A13381601,3027250,0,202401
25190560,0,0,144894,0,0,7683,0,A13381604,8930380,0,202401
14096200,0,0,65917,0,0,0,0,A13381701,214700,0,202401
0,0,0,0,0,0,0,0,A13381902,0,0,202401
2213910,0,0,10733,0,0,0,0,A13382502,0,0,202401
14206930,0,0,55114,0,0,3136,0,A13382802,3839010,0,202401
14063760,0,0,63877,0,0,0,0,A13383003,0,0,202401
14894750,0,0,61731,0,0,3740,0,A13383301,4312210,0,202401
37555260,766670,0,173135,5914,0,0,0,A13383801,1106265,0,202401
10576060,0,0,44707,0,0,5276,0,A13384301,6577510,0,202401
21245630,0,0,91633,0,0,0,0,A13384304,0,0,202401
38035247,375110,0,148818,0,0,7897,0,A13384403,10611320,0,202401
20507630,0,0,107894,0,0,0,0,A13385202,102490,0,202401
25003567,0,0,106830,0,0,6667,0,A13385301,7844010,0,202401
22533310,0,0,114319,0,0,6824,0,A13385303,8125200,0,202401
17539700,0,0,83621,0,0,0,0,A13385802,158700,0,202401
93843990,195920,0,536922,0,0,24258,0,A13386702,29431410,0,202401
6718120,0,0,38916,0,0,3898,0,A13402001,3913420,0,202401
25733960,256740,0,120617,0,0,0,0,A13402103,393350,0,202401
10909588,24070,0,50547,0,0,2811,0,A13402202,3275580,0,202401
18356126,0,0,78106,0,0,8488,0,A13402204,9999810,0,202401
11673170,0,0,46551,0,0,3025,0,A13403001,3528830,0,202401
0,0,0,0,0,0,0,0,A13403004,0,0,202401
78532980,0,175971270,338399,0,0,22285,8112,A13403101,26798400,48672000,202401
132563357,481330,0,537143,0,0,31654,0,A13405003,34274360,0,202401
173138062,0,0,756137,0,0,45841,0,A13405201,52863400,0,202401
10898640,0,0,43389,0,0,2683,0,A13406002,3282390,0,202401
4016550,333690,0,0,0,0,0,0,A13406003,265650,0,202401
25443138,564630,0,102730,4355,0,6151,0,A13406005,7506210,0,202401
11478430,0,0,51087,0,0,3011,0,A13406201,3826850,0,202401
26241560,0,283130,101555,0,0,6196,0,A13406204,7504320,0,202401
28617139,0,462880,127166,0,0,0,0,A13406205,156520,0,202401
46521620,0,0,221129,0,0,0,0,A13407002,0,0,202401
107670556,0,122542988,592096,0,0,29618,12460,A13407104,647650,0,202401
10577340,0,0,45771,0,0,2603,0,A13407201,3117090,0,202401
18041144,0,34722290,81942,0,15117,4909,1963,A13410001,5698600,6870500,202401
23914125,0,49182140,115526,0,21615,7036,2602,A13410002,8111380,10408000,202401
28895188,0,52894350,141357,0,22864,8248,3141,A13410004,9617020,17275500,202401
5510060,0,74778390,37439,0,54036,0,2587,A13522003,1680740,10865400,202401
45694308,0,90444740,187415,0,802036,7696,4651,A13522004,14924080,35487130,202401
1092440,0,40234170,0,0,22955,0,1405,A13523001,1124000,7727500,202401
27600078,0,75538880,129668,0,584899,9039,3535,A13523003,11017110,24073350,202401
31548200,0,114242290,120064,0,0,5070,2730,A13524004,6700380,10647000,202401
36026547,0,111732780,126517,0,51289,0,2518,A13524005,2481000,8508140,202401
54279815,0,173312260,264374,0,0,11462,3820,A13524006,13301650,13370000,202401
56241180,0,151262950,295970,0,115495,16557,6827,A13524009,15127500,34135000,202401
11203447,0,22032031,45833,0,15434,2929,1102,A13527002,3565570,4959000,202401
33342068,0,60980420,0,0,0,3873,0,A13527003,4217520,0,202401
7897930,0,17056370,28826,0,110163,1607,573,A13527005,1946570,0,202401
18337530,0,61977760,71685,0,0,4259,0,A13527006,6244890,2431000,202401
34888132,0,52112620,111002,0,24870,5775,2432,A13527007,6750680,14664960,202401
24595063,297050,0,150781,0,0,6365,0,A13527008,7207930,0,202401
23089394,0,93263330,100837,0,0,6351,2218,A13527010,7805360,8872000,202401
38797293,0,101609586,190478,0,59027,5339,2371,A13527013,6256460,20888510,202401
1243600,0,0,0,0,0,0,0,A13586101,0,0,202401
42036249,-17660,104422270,147209,0,52422,0,2876,A13588402,3431070,-96840,202401
20397640,0,47984760,86020,0,307804,3456,1936,A13588601,4732710,15488000,202401
37973050,0,193263710,196294,0,1713900,0,3801,A13590602,2000290,15280020,202401
22362340,0,35655990,121128,0,21818,4072,1682,A13592002,3940133,4622100,202401
59222900,0,91553870,239362,0,917,15105,6124,A13592605,18392200,50612370,202401
67471423,0,135609090,294813,0,1130,20557,8378,A13592706,25838140,47187090,202401
36584090,2059620,37233180,164088,1511,0,13970,4604,A13593801,11297250,3453000,202401
11989050,0,49505170,128649,0,135345,0,9589,A13593802,1205500,16798740,202401
0,0,18072120,0,0,165042,0,7319,A13593908,0,12442300,202401
5790210,0,68764550,0,0,45297,7553,3678,A13594007,6033730,17838300,202401
51467670,0,124226570,243564,0,72085,10382,6234,A13594203,14289480,31140000,202401
47220586,0,163778610,211890,0,0,0,4869,A13594403,258720,29944350,202401
38632504,0,90292410,163355,0,42019,6813,3304,A13594701,8432850,24449600,202401
8165050,0,97907262,0,0,46301,0,4665,A13594702,0,27990003,202401
43607850,0,144056890,267537,0,1271,0,4972,A13599301,200000,14916000,202401
28095198,0,0,156886,0,0,7360,0,A13603701,8395170,0,202401
17504160,0,0,64521,0,0,3451,0,A13603702,3747880,0,202401
9602910,0,0,71376,0,0,3864,0,A13604301,3849120,0,202401
25760300,0,0,118151,0,0,7038,0,A13604401,7693880,0,202401
311182546,0,658067510,1092460,0,4437,65945,19850,A13606004,88525950,106335000,202401
15478518,0,20632100,82921,0,0,5327,1031,A13606005,4712850,5100000,202401
28928440,0,0,132898,0,0,14663,0,A13606101,17529200,0,202401
30085880,0,470660,175082,0,0,0,0,A13606102,796800,0,202401
20468528,0,0,129366,0,0,7900,0,A13606106,9692870,0,202401
68140924,381370,0,292362,0,0,20586,0,A13606201,23499880,0,202401
35459516,0,179130,147492,0,0,8374,0,A13607101,9844500,0,202401
14012986,0,0,86188,0,0,0,0,A13607301,0,0,202401
23918670,380430,0,115436,0,0,7421,0,A13608301,8536830,0,202401
13280440,0,0,65321,0,0,3459,0,A13608601,4183250,0,202401
21368120,0,0,72435,0,0,4612,0,A13610003,5812770,0,202401
18662720,0,0,56435,0,0,0,0,A13610004,0,0,202401
35583432,481860,0,204007,462,0,10017,0,A13610005,11563490,0,202401
23892430,0,0,83907,0,0,4691,0,A13610102,5084150,0,202401
23973236,0,0,140896,0,0,6479,0,A13610103,7586270,0,202401
11364500,0,8540,50556,0,0,3194,0,A13610201,3747470,0,202401
17329690,0,0,74283,0,0,8746,0,A13610301,9611150,0,202401
6553859,0,0,43596,0,0,2339,0,A13611001,1977450,0,202401
10297994,218280,0,54802,0,0,2937,0,A13611002,2992460,0,202401
66292576,0,0,285131,0,0,16329,0,A13611005,17807950,0,202401
122808515,0,0,500869,0,0,30166,0,A13611006,33980070,0,202401
166272420,0,0,651146,0,0,36928,0,A13611007,46560050,0,202401
98612532,0,0,363098,0,0,17084,0,A13611011,18073030,0,202401
2922640,0,0,15924,0,0,967,0,A13611012,836600,0,202401
7566576,0,0,47897,0,0,3034,0,A13611102,2334660,0,202401
69585160,0,0,303999,0,0,19773,0,A13611103,22330090,0,202401
43746020,0,0,163567,0,0,10124,0,A13611201,10649840,0,202401
78699449,0,0,506035,0,0,547105,0,A13612002,27143870,0,202401
14826340,0,0,56076,0,0,0,0,A13613001,0,0,202401
6866140,0,0,0,0,0,0,0,A13613002,2432090,0,202401
9092551,0,0,55961,0,0,3047,0,A13613003,3158630,0,202401
43728820,0,0,198903,0,0,11674,0,A13613005,14224730,0,202401
146929653,0,0,688431,0,0,41730,0,A13613008,45676500,0,202401
56064800,0,0,229242,0,0,13281,0,A13613009,16110170,0,202401
16207120,0,0,0,0,0,0,0,A13613010,5398750,0,202401
54831315,0,0,255367,0,0,9408,0,A13613011,13103660,12831850,202401
14218564,0,0,64911,0,0,3816,0,A13613012,4292900,0,202401
23498813,0,0,108762,0,0,0,0,A13613201,0,0,202401
56246151,0,0,209152,0,0,11810,0,A13614001,14159640,0,202401
10722435,0,4310,55671,0,0,3781,0,A13614301,3135760,0,202401
25591946,0,0,0,0,0,0,0,A13614302,8144180,0,202401
116948180,0,0,554140,0,0,30855,0,A13615003,40573830,0,202401
34300295,0,0,146280,0,0,8151,0,A13670801,9235140,0,202401
11977170,0,0,54110,0,0,3338,0,A13671203,4150430,0,202401
52013860,0,0,301743,0,0,12898,0,A13671204,14720730,0,202401
34104440,0,0,141484,0,0,9894,0,A13671206,11821240,0,202401
18419080,0,0,107609,0,0,4853,0,A13671207,5616560,0,202401
67328070,0,0,290310,0,0,16709,0,A13671208,19566410,0,202401
80857711,0,0,286465,0,0,16970,0,A13671209,21696510,0,202401
7457982,438120,0,35602,0,0,2135,0,A13671211,1991220,0,202401
41601718,0,70140390,162335,0,29251,7931,2709,A13527016,11366460,14845800,202401
276569166,0,350877105,1219003,0,3467,27280,7618,A13527017,32312377,51297350,202401
38014362,0,57804530,188182,0,514,7132,2734,A13527019,8472800,21051800,202401
316671291,0,513424900,1051255,0,320067,63818,25558,A13527203,72644420,131623700,202401
6377580,0,0,33202,0,0,1292,0,A13528001,1678740,0,202401
82661503,4756670,155742300,291890,3756,1075267,12703,6945,A13528003,17396420,52087500,202401
218677470,13888320,505347150,828219,11005,324728,49526,19560,A13528004,60670240,75229000,202401
30663030,0,0,0,0,0,3962,0,A13528005,6365410,0,202401
89714550,0,164014300,281128,0,84579,17312,7689,A13528102,22285360,13481410,202401
125708383,0,200996800,363548,0,129079,20130,8046,A13528103,24386250,33793200,202401
105675700,0,253640190,415856,0,0,15610,7024,A13528105,17906740,29500800,202401
68229700,0,123062710,235822,8888,1063,14344,5343,A13550502,17608550,44846130,202401
604550,97170,2871880,0,0,0,0,0,A13552001,0,3570700,202401
56580089,0,0,259817,0,0,13371,0,A13552002,17135990,0,202401
10871790,0,0,61421,0,0,1880,0,A13572601,2105600,0,202401
15991680,0,0,90801,0,0,0,0,A13576201,0,0,202401
36373820,0,64703520,120889,0,52368,7048,3124,A13579501,8193590,14026760,202401
11556923,0,0,46466,0,0,2815,0,A13579504,3103350,0,202401
46653562,0,65862010,228110,0,52341,10780,3967,A13579505,12433600,16356240,202401
28681255,960,33193820,93880,0,287220,5259,2135,A13579506,6070700,10121390,202401
16455328,0,48303530,59900,0,22662,3522,1197,A13580001,4259810,8103690,202401
14726141,0,43288008,69401,0,0,2540,1390,A13580002,3265400,10596140,202401
39151510,0,145491030,152162,0,0,0,3134,A13582002,0,11282400,202401
13040890,0,0,53702,0,0,2631,0,A13583301,3066370,0,202401
0,0,136925600,142871,0,0,5480,3276,A13583403,0,20147400,202401
61109120,0,176149520,189125,0,0,11281,4671,A13583404,11740250,0,202401
278010021,0,1112455060,1270310,0,0,53771,24198,A13583507,54118000,88080720,202401
86286872,0,253636898,455613,0,0,14477,8311,A13583604,18840280,33244000,202401
41638410,3837840,90011820,174056,3004,713,8403,4581,A13583701,10383430,28951920,202401
12586649,0,23609600,71870,0,7616,1205,1205,A13585401,2626900,4338000,202401
41112602,0,44849220,0,0,0,0,0,A13585404,10166300,27062290,202401
89011730,0,178863630,306927,0,1220296,0,7365,A13585804,4891400,36825000,202401
30696226,0,0,139707,0,0,0,0,A13785302,0,0,202401
41392074,0,172693200,178408,0,0,10375,3728,A13785604,15814500,16776000,202401
96527350,0,152914450,484661,0,1361,18398,7961,A13785607,21692830,54903300,202401
27897121,0,60557310,160726,0,87788,2803,2803,A13785705,3223450,16846030,202401
20205030,0,1421120,62397,2066,23101,3441,1181,A13786601,4275200,38800580,202401
57204489,379460,73780084,143409,2930,47480,3911,2693,A13786606,10584240,11940691,202401
13948737,0,0,0,0,0,3535,0,A13786704,3739210,0,202401
12052728,0,0,34092,0,0,1604,0,A13786803,1795000,0,202401
18817594,0,0,61083,0,0,2885,0,A13786901,3750920,0,202401
2893630,0,0,16086,0,0,0,0,A13787102,0,0,202401
19018450,0,0,83451,0,0,4286,0,A13787105,4674780,0,202401
15010020,0,34399630,48898,0,9605,2909,1222,A13788201,3849040,0,202401
43405359,0,101385260,161673,0,64743,3770,3770,A13788203,5148470,15818740,202401
101721696,0,168424400,0,0,0,0,0,A13788208,25846620,73494750,202401
6208630,0,0,27980,0,0,1657,0,A13789002,1773170,0,202401
47024980,0,171901900,228987,0,0,0,5437,A13789203,5252300,17398400,202401
0,0,0,0,0,0,0,0,A13790001,0,0,202401
21121390,0,0,90105,0,0,4884,0,A13790003,5954370,0,202401
20633760,0,57621840,81579,0,0,0,2066,A13790612,35520,7768160,202401
37540780,0,69232570,130914,0,19265,2650,2649,A13790620,2346525,19258230,202401
11667690,0,0,58808,0,0,0,0,A13790703,0,0,202401
14308033,0,36221680,59322,0,0,2466,1238,A13790706,4312240,5385300,202401
16480350,0,34517820,70987,0,21740,2633,1922,A13790707,4820070,9513900,202401
17864780,0,41802670,0,0,0,3135,0,A13790709,5590010,8886300,202401
23639410,45280,0,103849,0,0,6587,0,A13790713,7376130,0,202401
24671630,0,72954960,92127,2026,4723,4195,2026,A13790716,7811930,0,202401
14707860,0,44293330,69474,0,0,2561,1117,A13790717,3653550,2792500,202401
26494820,0,95340800,82503,0,0,2406,2566,A13790721,7868060,13445840,202401
16407940,0,51892820,64110,0,0,0,1745,A13790726,105300,10347850,202401
18188480,0,38375920,64781,0,315,2528,1666,A13790910,5600590,6664000,202401
105489730,0,256622760,544775,0,2687800,0,18148,A13790929,470870,62156900,202401
190188453,0,467238280,745211,0,188891,30184,17049,A13792001,37708920,76720500,202401
41581160,0,2416696,201613,0,0,4488,0,A13792306,5355660,0,202401
22273650,0,60335680,103342,0,20014,5778,1852,A13804001,7450020,0,202401
27557050,0,0,121300,0,0,8065,0,A13804002,9907160,0,202401
38597400,0,147128560,177192,0,0,8011,4507,A13804004,13257330,19154750,202401
10834740,776990,0,0,0,0,0,0,A13804206,51430,0,202401
38662899,0,111656330,197314,0,34674,0,3166,A13805001,4022560,0,202401
454874132,0,982700800,1643383,0,7850,108733,47832,A13805002,121325060,401213680,202401
41608897,0,111555350,152455,0,747015,5417,3965,A13811202,11769650,0,202401
5102060,0,49672000,0,0,31178,7370,2787,A13811203,9666960,15916000,202401
16921030,0,48496690,108248,0,43978,3284,2284,A13811204,3951610,9730320,202401
8119480,0,72136790,0,0,42912,8544,2957,A13811205,10625070,10349500,202401
33867238,9990,97033620,190684,0,78826,8281,4888,A13811206,10241700,21996000,202401
13832630,0,0,57188,0,0,6773,0,A13813002,7767930,0,202401
18875140,0,29534760,71158,0,12886,2382,1167,A13813004,4475710,9837810,202401
25844380,0,47981220,0,0,0,0,0,A13813005,5785390,5464800,202401
14979340,0,35245420,57592,0,0,3126,1314,A13813006,5782130,6570000,202401
49765223,0,150132830,209856,0,45766,11982,4386,A13813008,15288420,0,202401
111029870,0,266384880,559775,0,99224,16207,8024,A13813010,19943880,40120000,202401
25760133,0,54244030,87311,0,429,4942,1809,A13816002,5714190,13748400,202401
51579417,0,119361120,183120,6858,0,0,3251,A13816202,4008850,22757000,202401
66054291,0,75246640,238805,0,696,14647,5758,A13817001,17193420,47230650,202401
3464440,0,215010,0,0,0,0,0,A13817101,0,0,202401
25925070,0,0,116694,0,0,7284,0,A13819001,9876590,0,202401
11807623,0,0,51775,0,0,3345,0,A13820001,3635090,0,202401
40181090,0,89164640,163253,0,34218,0,3535,A13820004,63200,18350800,202401
39223065,0,96710890,155353,0,23580,5809,4390,A13820005,5633200,0,202401
153930040,0,346188470,545541,0,2907,31666,12698,A13820006,39660990,82537000,202401
36021800,0,107428250,202058,0,55668,0,2878,A13820007,37490,18332860,202401
10493470,0,0,54711,0,0,3264,0,A13821001,4181770,0,202401
21779220,0,0,130945,0,0,5985,0,A13821002,6560610,0,202401
30773293,0,1213560,155050,0,0,9246,0,A13821004,9907890,0,202401
31683372,0,0,212718,0,0,11822,0,A13821006,11570160,0,202401
433231202,0,928113440,1649819,0,569468,101281,40820,A13822003,118831420,196344200,202401
32715548,36070,0,131487,0,0,6370,0,A13671213,7057540,0,202401
71365745,0,0,267411,0,0,14716,0,A13672101,16019570,0,202401
30311855,556950,0,118080,0,0,6696,0,A13672102,7954320,0,202401
2636530,0,0,11915,0,0,777,0,A13676102,580520,0,202401
16907230,0,0,65067,0,0,3311,0,A13676103,4033300,0,202401
13425070,0,0,0,0,0,0,0,A13676501,3801640,0,202401
27968270,0,0,110222,0,0,6655,0,A13676504,5705030,0,202401
29777314,0,0,136179,0,0,7495,0,A13676605,8856620,0,202401
41047653,0,0,190336,0,0,21927,0,A13676702,20141920,0,202401
50896007,0,0,221124,0,0,14174,0,A13676703,15074260,0,202401
11186590,0,0,84982,0,0,3601,0,A13676704,3271930,0,202401
17677560,0,0,66606,0,0,7153,0,A13677807,9037610,0,202401
7528750,0,0,46966,0,0,3326,0,A13678401,3059910,0,202401
8617290,0,0,43608,0,0,2428,0,A13679402,2378450,0,202401
45097340,0,0,161806,0,0,8339,0,A13679403,10148400,0,202401
14414764,0,0,58642,0,0,3294,0,A13679902,3990000,0,202401
13333233,0,0,83582,0,0,0,0,A13680701,0,0,202401
48881852,0,0,168693,0,0,0,0,A13681303,0,0,202401
26520987,0,0,137092,0,0,0,0,A13681304,0,0,202401
15059647,0,0,74706,0,0,0,0,A13681701,0,0,202401
34839823,0,0,154267,0,0,9732,0,A13684605,10268400,0,202401
14697880,0,0,0,0,0,0,0,A13684701,0,0,202401
27626790,428880,0,125515,0,0,14467,0,A13685104,16724530,0,202401
64698230,0,0,328261,0,0,20367,0,A13686302,24425440,0,202401
30273194,0,55408720,93657,0,363,5723,2062,A13703011,6671930,9279000,202401
59795865,0,0,289821,0,0,19301,0,A13703027,19600440,0,202401
14677700,0,35245700,70125,0,11423,3447,1041,A13704101,3459770,3643500,202401
79474050,8039330,252988580,462137,0,0,23676,8884,A13704404,28751750,39978000,202401
2755580,0,0,15222,0,0,903,0,A13706002,965280,0,202401
35517515,0,0,123674,0,0,6798,0,A13706302,7548290,0,202401
22801141,0,0,107304,0,0,0,0,A13706303,146600,0,202401
11586660,0,23715660,43883,0,11251,1010,1010,A13707002,1068210,3060300,202401
1227840,0,0,12930,0,0,270,0,A13707003,500690,0,202401
11194690,0,0,72449,0,0,2248,0,A13707006,2738350,0,202401
34377816,0,49041280,119790,0,405,6911,2625,A13707009,8779070,20291250,202401
22478656,0,0,81233,0,0,3429,0,A13707010,5180190,0,202401
26306080,0,0,119214,0,0,6686,0,A13713002,7685850,0,202401
17151510,2240,0,74074,0,0,3682,0,A13716001,4486650,0,202401
37774160,687510,0,0,0,0,0,0,A13716002,9341270,0,202401
38107199,0,289650,153372,5103,0,7977,0,A13716003,9651960,0,202401
20411120,0,74089980,95121,0,0,0,2115,A13770105,2967210,7402500,202401
0,0,0,0,0,0,0,0,A13770606,0,0,202401
24918270,0,30161690,18408,0,30054,0,7374,A13770608,0,9111420,202401
124932994,0,165258420,303310,0,87615,11751,3831,A13770609,14036120,27927990,202401
20977750,0,0,76666,0,0,4034,0,A13770611,4717540,0,202401
87591850,0,0,303051,0,0,12799,0,A13771001,17231020,0,202401
18757400,0,39579190,74074,0,17363,3272,1805,A13772801,5028710,8122500,202401
